"","Year","Lake","Parasite.Species","Focal.Host","Other.Host","AUC.prev"
"6371","2014","Gosling","metsch","ambigua","dubia",0
"6372","2014","Gosling","metsch","ambigua","parvula",0
"6373","2014","Gosling","metsch","ambigua","ambigua",0
"6374","2014","Gosling","metsch","ambigua","mendotae",0
"6375","2014","Gosling","metsch","ambigua","ceriodaphnia",0
"6376","2014","Gosling","metsch","ambigua","dentifera",0
"6377","2014","Gosling","metsch","mendotae","pulicaria",0
"6378","2014","Gosling","metsch","mendotae","retrocurva",0
"6379","2014","Gosling","metsch","mendotae","dubia",0
"6380","2014","Gosling","metsch","mendotae","parvula",0
"6381","2014","Gosling","metsch","mendotae","ambigua",0
"6382","2014","Gosling","metsch","mendotae","mendotae",0
"6383","2014","Gosling","metsch","mendotae","ceriodaphnia",0
"6384","2014","Gosling","metsch","mendotae","dentifera",0
"6385","2014","Gosling","metsch","ceriodaphnia","pulicaria",0
"6386","2014","Gosling","metsch","ceriodaphnia","retrocurva",0
"6387","2014","Gosling","metsch","ceriodaphnia","dubia",0
"6388","2014","Gosling","metsch","ceriodaphnia","parvula",0
"6389","2014","Gosling","metsch","ceriodaphnia","ambigua",0
"6390","2014","Gosling","metsch","ceriodaphnia","mendotae",0
"6391","2014","Gosling","metsch","ceriodaphnia","ceriodaphnia",0
"6392","2014","Gosling","metsch","ceriodaphnia","dentifera",0
"6393","2014","Gosling","metsch","dentifera","pulicaria",0
"6394","2014","Gosling","metsch","dentifera","retrocurva",0
"6395","2014","Gosling","metsch","dentifera","dubia",0
"6396","2014","Gosling","metsch","dentifera","parvula",0
"6397","2014","Gosling","metsch","dentifera","ambigua",0
"6398","2014","Gosling","metsch","dentifera","mendotae",0
"6399","2014","Gosling","metsch","dentifera","ceriodaphnia",0
"6400","2014","Gosling","metsch","dentifera","dentifera",0
"6401","2014","Gosling","scarlet","pulicaria","pulicaria",0
"6402","2014","Gosling","scarlet","pulicaria","retrocurva",0
"6403","2014","Gosling","scarlet","pulicaria","dubia",0
"6404","2014","Gosling","scarlet","pulicaria","parvula",0
"6405","2014","Gosling","scarlet","pulicaria","ambigua",0
"6406","2014","Gosling","scarlet","pulicaria","mendotae",0
"6407","2014","Gosling","scarlet","pulicaria","ceriodaphnia",0
"6408","2014","Gosling","scarlet","pulicaria","dentifera",0
"6409","2014","Gosling","scarlet","retrocurva","pulicaria",0
"6410","2014","Gosling","scarlet","retrocurva","retrocurva",0
"6411","2014","Gosling","scarlet","retrocurva","dubia",0
"6412","2014","Gosling","scarlet","retrocurva","parvula",0
"6413","2014","Gosling","scarlet","retrocurva","ambigua",0
"6414","2014","Gosling","scarlet","retrocurva","mendotae",0
"6415","2014","Gosling","scarlet","retrocurva","ceriodaphnia",0
"6416","2014","Gosling","scarlet","retrocurva","dentifera",0
"6417","2014","Gosling","scarlet","dubia","pulicaria",0
"6418","2014","Gosling","scarlet","dubia","retrocurva",0
"6419","2014","Gosling","scarlet","dubia","dubia",0
"6420","2014","Gosling","scarlet","dubia","parvula",0
"6421","2014","Gosling","scarlet","dubia","ambigua",0
"6422","2014","Gosling","scarlet","dubia","mendotae",0
"6423","2014","Gosling","scarlet","dubia","ceriodaphnia",0
"6424","2014","Gosling","scarlet","dubia","dentifera",0
"6425","2014","Gosling","scarlet","parvula","pulicaria",0
"6426","2014","Gosling","scarlet","parvula","retrocurva",0
"6427","2014","Gosling","scarlet","parvula","dubia",0
"6428","2014","Gosling","scarlet","parvula","parvula",0
"6429","2014","Gosling","scarlet","parvula","ambigua",0
"6430","2014","Gosling","scarlet","parvula","mendotae",0
"6431","2014","Gosling","scarlet","parvula","ceriodaphnia",0
"6432","2014","Gosling","scarlet","parvula","dentifera",0
"6433","2014","Gosling","scarlet","ambigua","pulicaria",0
"6434","2014","Gosling","scarlet","ambigua","retrocurva",0
"6435","2014","Gosling","scarlet","ambigua","dubia",0
"6436","2014","Gosling","scarlet","ambigua","parvula",0
"6437","2014","Gosling","scarlet","ambigua","ambigua",0
"6438","2014","Gosling","scarlet","ambigua","mendotae",0
"6439","2014","Gosling","scarlet","ambigua","ceriodaphnia",0
"6440","2014","Gosling","scarlet","ambigua","dentifera",0
"6441","2014","Gosling","scarlet","mendotae","pulicaria",0
"6442","2014","Gosling","scarlet","mendotae","retrocurva",0
"6443","2014","Gosling","scarlet","mendotae","dubia",0
"6444","2014","Gosling","scarlet","mendotae","parvula",0
"6445","2014","Gosling","scarlet","mendotae","ambigua",0
"6446","2014","Gosling","scarlet","mendotae","mendotae",0
"6447","2014","Gosling","scarlet","mendotae","ceriodaphnia",0
"6448","2014","Gosling","scarlet","mendotae","dentifera",0
"6449","2014","Gosling","scarlet","ceriodaphnia","pulicaria",0
"6450","2014","Gosling","scarlet","ceriodaphnia","retrocurva",0
"6451","2014","Gosling","scarlet","ceriodaphnia","dubia",0
"6452","2014","Gosling","scarlet","ceriodaphnia","parvula",0
"6453","2014","Gosling","scarlet","ceriodaphnia","ambigua",0
"6454","2014","Gosling","scarlet","ceriodaphnia","mendotae",0
"6455","2014","Gosling","scarlet","ceriodaphnia","ceriodaphnia",0
"6456","2014","Gosling","scarlet","ceriodaphnia","dentifera",0
"6457","2014","Gosling","scarlet","dentifera","pulicaria",0
"6458","2014","Gosling","scarlet","dentifera","retrocurva",0
"6459","2014","Gosling","scarlet","dentifera","dubia",0
"6460","2014","Gosling","scarlet","dentifera","parvula",0
"6461","2014","Gosling","scarlet","dentifera","ambigua",0
"6462","2014","Gosling","scarlet","dentifera","mendotae",0
"6463","2014","Gosling","scarlet","dentifera","ceriodaphnia",0
"6464","2014","Gosling","scarlet","dentifera","dentifera",129798.971276596
"6465","2014","Gosling","brood","pulicaria","pulicaria",0
"6466","2014","Gosling","brood","pulicaria","retrocurva",0
"6467","2014","Gosling","brood","pulicaria","dubia",0
"6468","2014","Gosling","brood","pulicaria","parvula",0
"6469","2014","Gosling","brood","pulicaria","ambigua",0
"6470","2014","Gosling","brood","pulicaria","mendotae",0
"6471","2014","Gosling","brood","pulicaria","ceriodaphnia",0
"6472","2014","Gosling","brood","pulicaria","dentifera",0
"6473","2014","Gosling","brood","retrocurva","pulicaria",0
"6474","2014","Gosling","brood","retrocurva","retrocurva",0
"6475","2014","Gosling","brood","retrocurva","dubia",0
"6476","2014","Gosling","brood","retrocurva","parvula",0
"6477","2014","Gosling","brood","retrocurva","ambigua",0
"6478","2014","Gosling","brood","retrocurva","mendotae",0
"6479","2014","Gosling","brood","retrocurva","ceriodaphnia",0
"6480","2014","Gosling","brood","retrocurva","dentifera",0
"6481","2014","Gosling","brood","dubia","pulicaria",0
"6482","2014","Gosling","brood","dubia","retrocurva",0
"6483","2014","Gosling","brood","dubia","dubia",0
"6484","2014","Gosling","brood","dubia","parvula",0
"6485","2014","Gosling","brood","dubia","ambigua",0
"6486","2014","Gosling","brood","dubia","mendotae",0
"6487","2014","Gosling","brood","dubia","ceriodaphnia",0
"6488","2014","Gosling","brood","dubia","dentifera",0
"6489","2014","Gosling","brood","parvula","pulicaria",0
"6490","2014","Gosling","brood","parvula","retrocurva",0
"6491","2014","Gosling","brood","parvula","dubia",0
"6492","2014","Gosling","brood","parvula","parvula",58731.2174253871
"6493","2014","Gosling","brood","parvula","ambigua",0
"6494","2014","Gosling","brood","parvula","mendotae",0
"6495","2014","Gosling","brood","parvula","ceriodaphnia",20005.8952184608
"6496","2014","Gosling","brood","parvula","dentifera",93152.2849358454
"6497","2014","Gosling","brood","ambigua","pulicaria",0
"6498","2014","Gosling","brood","ambigua","retrocurva",0
"6499","2014","Gosling","brood","ambigua","dubia",0
"6500","2014","Gosling","brood","ambigua","parvula",0
"6501","2014","Gosling","brood","ambigua","ambigua",0
"6502","2014","Gosling","brood","ambigua","mendotae",0
"6503","2014","Gosling","brood","ambigua","ceriodaphnia",0
"6504","2014","Gosling","brood","ambigua","dentifera",0
"6505","2014","Gosling","brood","mendotae","pulicaria",0
"6506","2014","Gosling","brood","mendotae","retrocurva",0
"6507","2014","Gosling","brood","mendotae","dubia",0
"6508","2014","Gosling","brood","mendotae","parvula",0
"6509","2014","Gosling","brood","mendotae","ambigua",0
"6510","2014","Gosling","brood","mendotae","mendotae",0
"6511","2014","Gosling","brood","mendotae","ceriodaphnia",0
"6512","2014","Gosling","brood","mendotae","dentifera",0
"6513","2014","Gosling","brood","ceriodaphnia","pulicaria",0
"6514","2014","Gosling","brood","ceriodaphnia","retrocurva",0
"6515","2014","Gosling","brood","ceriodaphnia","dubia",0
"6516","2014","Gosling","brood","ceriodaphnia","parvula",20005.8952184608
"6517","2014","Gosling","brood","ceriodaphnia","ambigua",0
"6518","2014","Gosling","brood","ceriodaphnia","mendotae",0
"6519","2014","Gosling","brood","ceriodaphnia","ceriodaphnia",80473.8053502454
"6520","2014","Gosling","brood","ceriodaphnia","dentifera",112877.021217627
"6521","2014","Gosling","brood","dentifera","pulicaria",0
"6522","2014","Gosling","brood","dentifera","retrocurva",0
"6523","2014","Gosling","brood","dentifera","dubia",0
"6524","2014","Gosling","brood","dentifera","parvula",93152.2849358454
"6525","2014","Gosling","brood","dentifera","ambigua",0
"6526","2014","Gosling","brood","dentifera","mendotae",0
"6527","2014","Gosling","brood","dentifera","ceriodaphnia",112877.021217627
"6528","2014","Gosling","brood","dentifera","dentifera",806485.924998733
"6529","2014","Gosling","larssonia","pulicaria","pulicaria",0
"6530","2014","Gosling","larssonia","pulicaria","retrocurva",0
"6531","2014","Gosling","larssonia","pulicaria","dubia",0
"6532","2014","Gosling","larssonia","pulicaria","parvula",0
"6533","2014","Gosling","larssonia","pulicaria","ambigua",0
"6534","2014","Gosling","larssonia","pulicaria","mendotae",0
"6535","2014","Gosling","larssonia","pulicaria","ceriodaphnia",0
"6536","2014","Gosling","larssonia","pulicaria","dentifera",0
"6537","2014","Gosling","larssonia","retrocurva","pulicaria",0
"6538","2014","Gosling","larssonia","retrocurva","retrocurva",0
"6539","2014","Gosling","larssonia","retrocurva","dubia",0
"6540","2014","Gosling","larssonia","retrocurva","parvula",0
"6541","2014","Gosling","larssonia","retrocurva","ambigua",0
"6542","2014","Gosling","larssonia","retrocurva","mendotae",0
"6543","2014","Gosling","larssonia","retrocurva","ceriodaphnia",0
"6544","2014","Gosling","larssonia","retrocurva","dentifera",0
"6545","2014","Gosling","larssonia","dubia","pulicaria",0
"6546","2014","Gosling","larssonia","dubia","retrocurva",0
"6547","2014","Gosling","larssonia","dubia","dubia",0
"6548","2014","Gosling","larssonia","dubia","parvula",0
"6549","2014","Gosling","larssonia","dubia","ambigua",0
"6550","2014","Gosling","larssonia","dubia","mendotae",0
"6551","2014","Gosling","larssonia","dubia","ceriodaphnia",0
"6552","2014","Gosling","larssonia","dubia","dentifera",0
"6553","2014","Gosling","larssonia","parvula","pulicaria",0
"6554","2014","Gosling","larssonia","parvula","retrocurva",0
"6555","2014","Gosling","larssonia","parvula","dubia",0
"6556","2014","Gosling","larssonia","parvula","parvula",0
"6557","2014","Gosling","larssonia","parvula","ambigua",0
"6558","2014","Gosling","larssonia","parvula","mendotae",0
"6559","2014","Gosling","larssonia","parvula","ceriodaphnia",0
"6560","2014","Gosling","larssonia","parvula","dentifera",0
"6561","2014","Gosling","larssonia","ambigua","pulicaria",0
"6562","2014","Gosling","larssonia","ambigua","retrocurva",0
"6563","2014","Gosling","larssonia","ambigua","dubia",0
"6564","2014","Gosling","larssonia","ambigua","parvula",0
"6565","2014","Gosling","larssonia","ambigua","ambigua",0
"6566","2014","Gosling","larssonia","ambigua","mendotae",0
"6567","2014","Gosling","larssonia","ambigua","ceriodaphnia",0
"6568","2014","Gosling","larssonia","ambigua","dentifera",0
"6569","2014","Gosling","larssonia","mendotae","pulicaria",0
"6570","2014","Gosling","larssonia","mendotae","retrocurva",0
"6571","2014","Gosling","larssonia","mendotae","dubia",0
"6572","2014","Gosling","larssonia","mendotae","parvula",0
"6573","2014","Gosling","larssonia","mendotae","ambigua",0
"6574","2014","Gosling","larssonia","mendotae","mendotae",0
"6575","2014","Gosling","larssonia","mendotae","ceriodaphnia",0
"6576","2014","Gosling","larssonia","mendotae","dentifera",0
"6577","2014","Gosling","larssonia","ceriodaphnia","pulicaria",0
"6578","2014","Gosling","larssonia","ceriodaphnia","retrocurva",0
"6579","2014","Gosling","larssonia","ceriodaphnia","dubia",0
"6580","2014","Gosling","larssonia","ceriodaphnia","parvula",0
"6581","2014","Gosling","larssonia","ceriodaphnia","ambigua",0
"6582","2014","Gosling","larssonia","ceriodaphnia","mendotae",0
"6583","2014","Gosling","larssonia","ceriodaphnia","ceriodaphnia",0
"6584","2014","Gosling","larssonia","ceriodaphnia","dentifera",0
"6585","2014","Gosling","larssonia","dentifera","pulicaria",0
"6586","2014","Gosling","larssonia","dentifera","retrocurva",0
"6587","2014","Gosling","larssonia","dentifera","dubia",0
"6588","2014","Gosling","larssonia","dentifera","parvula",0
"6589","2014","Gosling","larssonia","dentifera","ambigua",0
"6590","2014","Gosling","larssonia","dentifera","mendotae",0
"6591","2014","Gosling","larssonia","dentifera","ceriodaphnia",0
"6592","2014","Gosling","larssonia","dentifera","dentifera",0
"6593","2014","Gosling","spider","pulicaria","pulicaria",0
"6594","2014","Gosling","spider","pulicaria","retrocurva",0
"6595","2014","Gosling","spider","pulicaria","dubia",0
"6596","2014","Gosling","spider","pulicaria","parvula",0
"6597","2014","Gosling","spider","pulicaria","ambigua",0
"6598","2014","Gosling","spider","pulicaria","mendotae",0
"6599","2014","Gosling","spider","pulicaria","ceriodaphnia",0
"6600","2014","Gosling","spider","pulicaria","dentifera",0
"6601","2014","Gosling","spider","retrocurva","pulicaria",0
"6602","2014","Gosling","spider","retrocurva","retrocurva",0
"6603","2014","Gosling","spider","retrocurva","dubia",0
"6604","2014","Gosling","spider","retrocurva","parvula",0
"6605","2014","Gosling","spider","retrocurva","ambigua",0
"6606","2014","Gosling","spider","retrocurva","mendotae",0
"6607","2014","Gosling","spider","retrocurva","ceriodaphnia",0
"6608","2014","Gosling","spider","retrocurva","dentifera",0
"6609","2014","Gosling","spider","dubia","pulicaria",0
"6610","2014","Gosling","spider","dubia","retrocurva",0
"6611","2014","Gosling","spider","dubia","dubia",0
"6612","2014","Gosling","spider","dubia","parvula",0
"6613","2014","Gosling","spider","dubia","ambigua",0
"6614","2014","Gosling","spider","dubia","mendotae",0
"6615","2014","Gosling","spider","dubia","ceriodaphnia",0
"6616","2014","Gosling","spider","dubia","dentifera",0
"6617","2014","Gosling","spider","parvula","pulicaria",0
"6618","2014","Gosling","spider","parvula","retrocurva",0
"6619","2014","Gosling","spider","parvula","dubia",0
"6620","2014","Gosling","spider","parvula","parvula",0
"6621","2014","Gosling","spider","parvula","ambigua",0
"6622","2014","Gosling","spider","parvula","mendotae",0
"6623","2014","Gosling","spider","parvula","ceriodaphnia",0
"6624","2014","Gosling","spider","parvula","dentifera",0
"6625","2014","Gosling","spider","ambigua","pulicaria",0
"6626","2014","Gosling","spider","ambigua","retrocurva",0
"6627","2014","Gosling","spider","ambigua","dubia",0
"6628","2014","Gosling","spider","ambigua","parvula",0
"6629","2014","Gosling","spider","ambigua","ambigua",0
"6630","2014","Gosling","spider","ambigua","mendotae",0
"6631","2014","Gosling","spider","ambigua","ceriodaphnia",0
"6632","2014","Gosling","spider","ambigua","dentifera",0
"6633","2014","Gosling","spider","mendotae","pulicaria",0
"6634","2014","Gosling","spider","mendotae","retrocurva",0
"6635","2014","Gosling","spider","mendotae","dubia",0
"6636","2014","Gosling","spider","mendotae","parvula",0
"6637","2014","Gosling","spider","mendotae","ambigua",0
"6638","2014","Gosling","spider","mendotae","mendotae",0
"6639","2014","Gosling","spider","mendotae","ceriodaphnia",0
"6640","2014","Gosling","spider","mendotae","dentifera",0
"6641","2014","Gosling","spider","ceriodaphnia","pulicaria",0
"6642","2014","Gosling","spider","ceriodaphnia","retrocurva",0
"6643","2014","Gosling","spider","ceriodaphnia","dubia",0
"6644","2014","Gosling","spider","ceriodaphnia","parvula",0
"6645","2014","Gosling","spider","ceriodaphnia","ambigua",0
"6646","2014","Gosling","spider","ceriodaphnia","mendotae",0
"6647","2014","Gosling","spider","ceriodaphnia","ceriodaphnia",0
"6648","2014","Gosling","spider","ceriodaphnia","dentifera",0
"6649","2014","Gosling","spider","dentifera","pulicaria",0
"6650","2014","Gosling","spider","dentifera","retrocurva",0
"6651","2014","Gosling","spider","dentifera","dubia",0
"6652","2014","Gosling","spider","dentifera","parvula",0
"6653","2014","Gosling","spider","dentifera","ambigua",0
"6654","2014","Gosling","spider","dentifera","mendotae",0
"6655","2014","Gosling","spider","dentifera","ceriodaphnia",0
"6656","2014","Gosling","spider","dentifera","dentifera",0
"6657","2014","Gosling","gurleya","pulicaria","pulicaria",0
"6658","2014","Gosling","gurleya","pulicaria","retrocurva",0
"6659","2014","Gosling","gurleya","pulicaria","dubia",0
"6660","2014","Gosling","gurleya","pulicaria","parvula",0
"6661","2014","Gosling","gurleya","pulicaria","ambigua",0
"6662","2014","Gosling","gurleya","pulicaria","mendotae",0
"6663","2014","Gosling","gurleya","pulicaria","ceriodaphnia",0
"6664","2014","Gosling","gurleya","pulicaria","dentifera",0
"6665","2014","Gosling","gurleya","retrocurva","pulicaria",0
"6666","2014","Gosling","gurleya","retrocurva","retrocurva",0
